 # chars used for the type:
 # ,: a comma
 # g: a givenname
 # s: a surname
 # v: "von" and variants
 # d: "der" and variants (only used in conjunction with von: "von der Vogelweide"
 # z: "zu" and variants
 # u: "und" (only used in vuz)

Bastienne	g	0	1		
Battista	g	0	1		
Batuhan	g	0	1		
Bayrak	g	0	1		
Beat	g	0	1		
Beate	g	0	1		
Beatrice	g	0	1		
Beatrix	g	0	1		
Behçet	g	0	1		
Behrouz	g	0	1		
Bekir	g	0	1		
Béla	g	0	1		
Belinda	g	0	1		
Ben	g	0	1		
Benedikt	g	0	1		
Benedykt	g	0	1		
Bengi	g	0	1		
Bengt	g	0	1		
Benito	g	0	1		
Benjamin	g	0	1		
Benno	g	0	1		
Beno	g	0	1		
Bent	g	0	1		
Bento	g	0	1		
Benvenuto	g	0	1		
Beppe	g	0	1		
Beppo	g	0	1		
Berit	g	0	1		
Berkan	g	0	1		
Berke	g	0	1		
Bernadette	g	0	1		
Bernat	g	0	1		
Bernd	g	0	1		
Bernhard	g	0	1		
Bernhild	g	0	1		
Bernold	g	0	1		
Bert	g	0	1		
Bertalan	g	0	1		
Bertel	g	0	1		
Berthold	g	0	1		
Bertil	g	0	1		
Bertold	g	0	1		
Bertrand	g	0	1		
Beryl	g	0	1		
Besim	g	0	1		
Betina	g	0	1		
Betsy	g	0	1		
Bettina	g	0	1		
Betty	g	0	1		
Betül	g	0	1		
Beverley	g	0	1		
Bezalel	g	0	1		
Biagio	g	0	1		
Bianca	g	0	1		
Bibi	g	0	1		
Bibiana	g	0	1		
Bijan	g	0	1		
Bilal	g	0	1		
Biljana	g	0	1		
Bill	g	0	1		
Binjamin	g	0	1		
Birger	g	0	1		
Birgit	g	0	1		
Birol	g	0	1		
Birte	g	0	1		
Bjarne	g	0	1		
Bjarni	g	0	1		
Bjartur	g	0	1		
Björk	g	0	1		
Bjørk	g	0	1		
Björn	g	0	1		
Bjørn	g	0	1		
Blagoja	g	0	1		
Blagoje	g	0	1		
Blanche	g	0	1		
Blasius	g	0	1		
Blažen	g	0	1		
Blaženka	g	0	1		
Bo	g	0	1		
Boaz	g	0	1		
Bob	g	0	1		
Bobbie	g	0	1		
Bodil	g	0	1		
Bodo	g	0	1		
Boethos	g	0	1		
Bogdan	g	0	1		
Bogna	g	0	1		
Bogusław	g	0	1		
Bohdan	g	0	1		
Bohumil	g	0	1		
Bojan	g	0	1		
Boleslaw	g	0	1		
Bonaventura	g	0	1		
Bonifatius	g	0	1		
Bonifaz	g	0	1		
Bora	g	0	1		
Borbora	g	0	1		
Börge	g	0	1		
Børge	g	0	1		
Boris	g	0	1		
Bořivoj	g	0	1		
Borja	g	0	1		
Börje	g	0	1		
Boros	g	0	1		
Borromäus	g	0	1		
Borut	g	0	1		
Botond	g	0	1		
Boubacar	g	0	1		
Boureima	g	0	1		
Božena	g	0	1		
Bradley	g	0	1		
Brandy	g	0	1		
Branislav	g	0	1		
Breandán	g	0	1		
Brenda	g	0	1		
Brendan	g	0	1		
Brent	g	0	1		
Brian	g	0	1		
Briana	g	0	1		
Brianna	g	0	1		
Bridget	g	0	1		
Brigitte	g	0	1		
Bringfriede	g	0	1		
Brita	g	0	1		
Britt	g	0	1		
Britta	g	0	1		
Brittany	g	0	1		
Bronisław	g	0	1		
Brooke	g	0	1		
Bruce	g	0	1		
Brun	g	0	1		
Brunhild	g	0	1		
Bruno	g	0	1		
Bryan	g	0	1		
Bud	g	0	1		
Budak	g	0	1		
Buenaventura	g	0	1		
Bulcsú	g	0	1		
Bülent	g	0	1		
Bulut	g	0	1		
Burak	g	0	1		
Burghard	g	0	1		
Burhan	g	0	1		
Burim	g	0	1		
Burkhard	g	0	1		
Büşra	g	0	1		
Busso	g	0	1		
Butes	g	0	1		
Cäcilie	g	0	1		
Caecilia	g	0	1		
Caesarius	g	0	1		
Çağatay	g	0	1		
Caio	g	0	1		
Caius	g	0	1		
Çakar	g	0	1		
Çakır	g	0	1		
Calle	g	0	1		
Callista	g	0	1		
Callum	g	0	1		
Calvin	g	0	1		
Cameron	g	0	1		
Camilla	g	0	1		
Camille	g	0	1		
Can	g	0	1		
Canan	g	0	1		
Candan	g	0	1		
Candice	g	0	1		
Candid	g	0	1		
Candida	g	0	1		
Candidus	g	0	1		
Caner	g	0	1		
Cansu	g	0	1		
Cara	g	0	1		
Carina	g	0	1		
Carles	g	0	1		
Carletta	g	0	1		
Carlo	g	0	1		
Carlos	g	0	1		
Carmelo	g	0	1		
Carmen	g	0	1		
Carmine	g	0	1		
Carol	g	0	1		
Caroline	g	0	1		
Carsten	g	0	1		
Carter	g	0	1		
Cathal	g	0	1		
Catharine	g	0	1		
Catherine	g	0	1		
Cavit	g	0	1		
Cécile	g	0	1		
Cedric	g	0	1		
Cédric	g	0	1		
Cees	g	0	1		
Celia	g	0	1		
Çelik	g	0	1		
Celina	g	0	1		
Céline	g	0	1		
Celso	g	0	1		
Cem	g	0	1		
Cemal	g	0	1		
Cemil	g	0	1		
Cemile	g	0	1		
Cengiz	g	0	1		
Cenk	g	0	1		
Cenred	g	0	1		
Ceolwulf	g	0	1		
César	g	0	1		
Cesare	g	0	1		
Çetin	g	0	1		
Cevat	g	0	1		
Cevdet	g	0	1		
Ceyhun	g	0	1		
Ceylan	g	0	1		
Cezary	g	0	1		
Chad	g	0	1		
Chadli	g	0	1		
Chaim	g	0	1		
Chalid	g	0	1		
Chantal	g	0	1		
Charlene	g	0	1		
Charles	g	0	1		
Charlotta	g	0	1		
Charlotte	g	0	1		
Chase	g	0	1		
Chauki	g	0	1		
Chay	g	0	1		
Chaz	g	0	1		
Chelidonis	g	0	1		
Chelsea	g	0	1		
Cherif	g	0	1		
Chérif	g	0	1		
Cherubino	g	0	1		
Cheryl	g	0	1		
Chesney	g	0	1		
Cheyenne	g	0	1		
Chiemo	g	0	1		
Chilonis	g	0	1		
Chlodwig	g	0	1		
Chloe	g	0	1		
Christa	g	0	1		
Christer	g	0	1		
Christian	g	0	1		
Christiane	g	0	1		
Christine	g	0	1		
Christoffer	g	0	1		
Christoph	g	0	1		
Christophe	g	0	1		
Christopher	g	0	1		
Chuck	g	0	1		
Cian	g	0	1		
Cianán	g	0	1		
Ciaran	g	0	1		
Ciarán	g	0	1		
Çiçek	g	0	1		
Çiftçi	g	0	1		
Çiğdem	g	0	1		
Cihan	g	0	1		
Cillian	g	0	1		
Cindy	g	0	1		
Ciwan	g	0	1		
Claire	g	0	1		
Clamor	g	0	1		
Cläre	g	0	1		
Claudia	g	0	1		
Claudio	g	0	1		
Cláudio	g	0	1		
Claudiu	g	0	1		
Clemens	g	0	1		
Clementine	g	0	1		
Cleo	g	0	1		
Clive	g	0	1		
Codruța	g	0	1		
Çolak	g	0	1		
Colin	g	0	1		
Colleen	g	0	1		
Colm	g	0	1		
Conan	g	0	1		
Conchita	g	0	1		
Connan	g	0	1		
Conor	g	0	1		
Conrad	g	0	1		
Constantia	g	0	1		
Constantijn	g	0	1		
Constanze	g	0	1		
Cor	g	0	1		
Cora	g	0	1		
Cord	g	0	1		
Cordelia	g	0	1		
Cordula	g	0	1		
Corinna	g	0	1		
Cormac	g	0	1		
Corneille	g	0	1		
Cornel	g	0	1		
Cornelia	g	0	1		
Cornelis	g	0	1		
Corneliu	g	0	1		
Cornelius	g	0	1		
Corrado	g	0	1		
Corvin	g	0	1		
Cosima	g	0	1		
Cosimo	g	0	1		
Coşkun	g	0	1		
Cosmin	g	0	1		
Courtland	g	0	1		
Courtlandt	g	0	1		
Craig	g	0	1		
Crispian	g	0	1		
Crispin	g	0	1		
Csaba	g	0	1		
Csanád	g	0	1		
Csilla	g	0	1		
Cuma	g	0	1		
Cüneyt	g	0	1		
Cuno	g	0	1		
Cuthred	g	0	1		
Cwichelm	g	0	1		
Cynthia	g	0	1		
Cyprien	g	0	1		
Cyrille	g	0	1		
Czesław	g	0	1		
Daan	g	0	1		
Dafydd	g	0	1		
Dagmar	g	0	1		
Dagny	g	0	1		
Dagobert	g	0	1		
Dainius	g	0	1		
Daisuke	g	0	1		
Daisy	g	0	1		
Dale	g	0	1		
Damian	g	0	1		
Damián	g	0	1		
Damien	g	0	1		
Damion	g	0	1		
Damir	g	0	1		
Dana	g	0	1		
Dani	g	0	1		
Danica	g	0	1		
Daniel	g	0	1		
Daniela	g	0	1		
Daniele	g	0	1		
Danièle	g	0	1		
Danielle	g	0	1		
Danijel	g	0	1		
Danilo	g	0	1		
Dankwart	g	0	1		
Danuta	g	0	1		
Daphne	g	0	1		
Daria	g	0	1		
Dario	g	0	1		
Darío	g	0	1		
Darius	g	0	1		
Dariush	g	0	1		
Darko	g	0	1		
Darlene	g	0	1		
Darren	g	0	1		
Darryl	g	0	1		
Daryl	g	0	1		
David	g	0	1		
Davide	g	0	1		
Davinder	g	0	1		
Davud	g	0	1		
Davut	g	0	1		
Dawda	g	0	1		
Dax	g	0	1		
Dean	g	0	1		
Debbie	g	0	1		
Debora	g	0	1		
Debra	g	0	1		
Decimus	g	0	1		
Declan	g	0	1		
Dedo	g	0	1		
Deepak	g	0	1		
Deirdre	g	0	1		
Dejan	g	0	1		
Delbert	g	0	1		
Delia	g	0	1		
Demba	g	0	1		
Demian	g	0	1		
Demir	g	0	1		
Dena	g	0	1		
Dénes	g	0	1		
Denis	g	0	1		
Denise	g	0	1		
Deniz	g	0	1		
Dennis	g	0	1		
Derek	g	0	1		
Derk	g	0	1		
Dermot	g	0	1		
Derrick	g	0	1		
Derya	g	0	1		
Desideria	g	0	1		
Desiderius	g	0	1		
Désirée	g	0	1		
Desmond	g	0	1		
Detlef	g	0	1		
Devon	g	0	1		
Dexter	g	0	1		
Diana	g	0	1		
Diarmaid	g	0	1		
Diarmuid	g	0	1		
Dídac	g	0	1		
Didier	g	0	1		
Diego	g	0	1		
Diemo	g	0	1		
Diemut	g	0	1		
Dieter	g	0	1		
Dietfried	g	0	1		
Diethelm	g	0	1		
Diethild	g	0	1		
Dietlind	g	0	1		
Dietlinde	g	0	1		
Dietmar	g	0	1		
Dietrich	g	0	1		
Dilara	g	0	1		
Dileep	g	0	1		
Dimitar	g	0	1		
Dimitra	g	0	1		
Dimitri	g	0	1		
Dina	g	0	1		
Dinesh	g	0	1		
Dino	g	0	1		
Dion	g	0	1		
Dionysios	g	0	1		
Dirk	g	0	1		
Ditte	g	0	1		
Dmitri	g	0	1		
Doğan	g	0	1		
Dolf	g	0	1		
Dölf	g	0	1		
Dolly	g	0	1		
Dolores	g	0	1		
Dolph	g	0	1		
Domas	g	0	1		
Domenico	g	0	1		
Domhnall	g	0	1		
Domingo	g	0	1		
Dominick	g	0	1		
Dominik	g	0	1		
Dominique	g	0	1		
Donal	g	0	1		
Dónal	g	0	1		
Donald	g	0	1		
Donata	g	0	1		
Donatus	g	0	1		
Dora	g	0	1		
Đorđe	g	0	1		
Doreen	g	0	1		
Dorian	g	0	1		
Dorieus	g	0	1		
Doris	g	0	1		
Dorkas	g	0	1		
Doro	g	0	1		
Dorota	g	0	1		
Dorothea	g	0	1		
Dorotheos	g	0	1		
Dorothy	g	0	1		
Dorrit	g	0	1		
Dörte	g	0	1		
Dorthe	g	0	1		
Douglas	g	0	1		
Dragan	g	0	1		
Dragana	g	0	1		
Dragutin	g	0	1		
Dren	g	0	1		
Dresel	g	0	1		
Driss	g	0	1		
Dschafar	g	0	1		
Dschamal	g	0	1		
Dschawad	g	0	1		
Duarte	g	0	1		
Duccio	g	0	1		
Duilio	g	0	1		
Duncan	g	0	1		
Dunja	g	0	1		
Durmuş	g	0	1		
Dursun	g	0	1		
Dušan	g	0	1		
Duško	g	0	1		
Dustin	g	0	1		
Dysis	g	0	1		
Dyveke	g	0	1		
Eadric	g	0	1		
Eadwulf	g	0	1		
Ealdberht	g	0	1		
Ealdred	g	0	1		
Ealhfrith	g	0	1		
Ealhmund	g	0	1		
Eamon	g	0	1		
Éamon	g	0	1		
Eamonn	g	0	1		
Eanfrith	g	0	1		
Ebbo	g	0	1		
Ebele	g	0	1		
Ebenezer	g	0	1		
Eberhard	g	0	1		
Ece	g	0	1		
Ecgberht	g	0	1		
Ecgfrith	g	0	1		
Eckbert	g	0	1		
Eckhardt	g	0	1		
Eckhart	g	0	1		
Ed	g	0	1		
Eda	g	0	1		
Edda	g	0	1		
Eddi	g	0	1		
Eddie	g	0	1		
Eddy	g	0	1		
Edelgard	g	0	1		
Edeltraud	g	0	1		
Eden	g	0	1		
Eder	g	0	1		
Éder	g	0	1		
Edgar	g	0	1		
Edhem	g	0	1		
Edi	g	0	1		
Edie	g	0	1		
Edin	g	0	1		
Edina	g	0	1		
Edita	g	0	1		
Edith	g	0	1		
Ediz	g	0	1		
Edmund	g	0	1		
Edmundas	g	0	1		
Edo	g	0	1		
Edoardo	g	0	1		
Edonjeta	g	0	1		
Édouard	g	0	1		
Eduard	g	0	1		
Eduardas	g	0	1		
Eduardo	g	0	1		
Edward	g	0	1		
Edwin	g	0	1		
Edy	g	0	1		
Edyta	g	0	1		
Edzard	g	0	1		
Eero	g	0	1		
Efraín	g	0	1		
Egbert	g	0	1		
Egidijus	g	0	1		
Egil	g	0	1		
Egill	g	0	1		
Egino	g	0	1		
Egle	g	0	1		
Eglė	g	0	1		
Egon	g	0	1		
Ehregott	g	0	1		
Ehsan	g	0	1		
Ehssan	g	0	1		
Ehud	g	0	1		
Eido	g	0	1		
Eiji	g	0	1		
Eik	g	0	1		
Eike	g	0	1		
Eileen	g	0	1		
Eilfried	g	0	1		
Eilhard	g	0	1		
Eilika	g	0	1		
Einar	g	0	1		
Eino	g	0	1		
Eitel	g	0	1		
Eithne	g	0	1		
Eka	g	0	1		
Ekaterina	g	0	1		
Ekaterine	g	0	1		
Ekkehard	g	0	1		
Ekrem	g	0	1		
Elaine	g	0	1		
Eleftherios	g	0	1		
Eleni	g	0	1		
Eleonore	g	0	1		
Elfriede	g	0	1		
Eli	g	0	1		
Elian	g	0	1		
Eliana	g	0	1		
Elias	g	0	1		
Elie	g	0	1		
Elieser	g	0	1		
Elif	g	0	1		
Elimar	g	0	1		
Elin	g	0	1		
Elín	g	0	1		
Elina	g	0	1		
Elio	g	0	1		
Elisa	g	0	1		
Elisabeth	g	0	1		
Elisha	g	0	1		
Elke	g	0	1		
Ellen	g	0	1		
Elli	g	0	1		
Elliott	g	0	1		
Elma	g	0	1		
Elmar	g	0	1		
Elmas	g	0	1		
Elmira	g	0	1		
Élodie	g	0	1		
Elsa	g	0	1		
Else	g	0	1		
Elvir	g	0	1		
Elvira	g	0	1		
Elvis	g	0	1		
Elżbieta	g	0	1		
Emanuel	g	0	1		
